LABEL,TEXT,URL,EMAIL,PHONE,MainText,message_length,num_named_entities,sentiment_score,TEXT_cleaned,anomaly,cluster
HAM,Enjoy more Airtime on your Mobile phone today. Dial 14120 to get started NOW...,,,,,79,1,0.45,enjoy more airtime on your mobile phone today dial 14120 to get started now,1,0
HAM,Enjoy more Airtime on your Mobile phone today. Dial 14120 to get started NOW...,,,,,79,1,0.45,enjoy more airtime on your mobile phone today dial 14120 to get started now,1,0
HAM,<ussd><type>3</type><msg>Successful.YourTalkMoreAccounthasbeencreditedwithN750forcalls/sms/datavalidfor24hrs.</msg></ussd>,,,,,122,0,0,ussdtype3typemsgsuccessfulyourtalkmoreaccounthasbeencreditedwithn750forcallssmsdatavalidfor24hrsmsgussd,1,0
HAM,Call 14120 for FREE this NEW MONTH to get More AIRTIME.....Anytime,,,,,66,1,0.345454545,call 14120 for free this new month to get more airtimeanytime,1,0
SPAM,Call 14120 for FREE to get more AIRTIME today..,,,,,47,0,0.45,call 14120 for free to get more airtime today,1,0
SPAM,Successful.YourTalkMoreAccounthasbeencreditedwithN240forcalls/sms/datavalidfor24hrs,,,,,83,0,0,successfulyourtalkmoreaccounthasbeencreditedwithn240forcallssmsdatavalidfor24hrs,1,0
SPAM,Dear subscriber,,,,,15,0,0,dear subscriber,1,0
SPAM,Successful.YourTalkMoreAccounthasbeencreditedwithN240forcalls/sms/datavalidfor24hrs,,,,,83,0,0,successfulyourtalkmoreaccounthasbeencreditedwithn240forcallssmsdatavalidfor24hrs,1,0
SPAM,Don't let your account balance to be LOW,,,,,40,0,0,dont let your account balance to be low,1,0
SPAM,Pleasetryagainlaterorcall111.,,,,,29,1,0,pleasetryagainlaterorcall111,1,0
SPAM,Don't wait for your account balance to be low. Call 14120 for FREE to get MORE Airtime today..,,,,,94,0,0.3,dont wait for your account balance to be low call 14120 for free to get more airtime today,1,0
SPAM,Call 14120 for FREE to Enjoy N200 AIRTIME this weekend,,,,,54,1,0.4,call 14120 for free to enjoy n200 airtime this weekend,1,0
SPAM,TGIF!!! Call 14120 for FREE to get your Airtime..,,,,,49,1,0.4,tgif call 14120 for free to get your airtime,1,0
SPAM,YOU can also Enjoy N200 Airtime today. Call 14120 for FREE to get it Now!,,,,,73,1,0.45,you can also enjoy n200 airtime today call 14120 for free to get it now,1,0
SPAM,We have N200 Airtime for use today,,,,,34,0,0,we have n200 airtime for use today,1,0
SPAM,We have N200 Airtime for use today. Call 14120 for FREE to get yours Now,,,,,72,0,0.4,we have n200 airtime for use today call 14120 for free to get yours now,1,0
HAM,Lik a flower,,,,,12,0,0,lik a flower,1,0
HAM,Friend,,,,,6,0,0,friend,1,0
HAM,Friend,,,,,6,0,0,friend,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Experience convenience! Use GTBank 1-Click Airtime topup from your GTBank account from your registered phone number. Simply dial *737*AMOUNT# e.g. *737*1000#,,,,,157,1,0,experience convenience use gtbank 1click airtime topup from your gtbank account from your registered phone number simply dial 737amount eg 7371000,1,0
HAM,Discover an easier way to top up your mobile phone from GTBank account using GTBank's 1-Click Top Up. Simply dial *737*AMOUNT# e.g *737*1000# for N1,,,,,148,2,0.333333333,discover an easier way to top up your mobile phone from gtbank account using gtbanks 1click top up simply dial 737amount eg 7371000 for n1,1,0
HAM,Discover an easier way to top up your mobile phone from GTBank account using GTBank's 1-Click Top Up. Simply dial *737*AMOUNT# e.g *737*1000# for N1,,,,,148,2,0.333333333,discover an easier way to top up your mobile phone from gtbank account using gtbanks 1click top up simply dial 737amount eg 7371000 for n1,1,0
HAM,Monitor updates on traffic,,,,,26,0,0,monitor updates on traffic,1,0
HAM,COLNAS COLLEGE BOARD,,,,,20,1,0,colnas college board,1,0
HAM,Good morning ma,,,,,15,0,0.7,good morning ma,1,0
HAM,Back to Enugu.,,,,,14,0,0,back to enugu,1,0
HAM,08068378310-Hilton hotel,,,,,24,0,0,08068378310hilton hotel,1,0
HAM,Follow the car and stop at their park. Then enter a cab or a bus that is coming to abapka tell them u are going to Nike towards Alulu.......as uke drive nike,,,,,157,2,0,follow the car and stop at their park then enter a cab or a bus that is coming to abapka tell them u are going to nike towards aluluas uke drive nike,1,0
HAM,Okay,,,,,4,0,0.5,okay,1,0
HAM,Stil on d way.,,,,,14,0,0,stil on d way,1,0
HAM,Afternoon ma,,,,,12,1,0,afternoon ma,1,0
HAM,How are u? pls do nt buy fruits,,,,,31,0,0,how are u pls do nt buy fruits,1,0
HAM,Ok ma,,,,,5,0,0.5,ok ma,1,0
HAM,Thanks. I am fine,,,,,17,0,0.308333333,thanks i am fine,1,0
HAM,Good afternoon ma,,,,,17,0,0.7,good afternoon ma,1,0
HAM,i hav re-uploaded CSC 251 to reflect d 2 stdts.,,,,,47,1,0,i hav reuploaded csc 251 to reflect d 2 stdts,1,0
HAM,Ahhhhhhh,,,,,8,1,0,ahhhhhhh,1,0
HAM,My boy is having high fever,,,,,27,0,0.16,my boy is having high fever,1,0
HAM,Okay ma,,,,,7,0,0.5,okay ma,1,0
HAM,i hav re-uploadd csc 251 bcos of 12/2706.,,,,,41,1,0,i hav reuploadd csc 251 bcos of 122706,1,0
HAM,How re u? pls prepare to join dm 4 result processing tmr.,,,,,57,0,0,how re u pls prepare to join dm 4 result processing tmr,1,0
HAM,Ok.,,,,,3,0,0,ok,1,0
HAM,Yes ma,,,,,6,0,0,yes ma,1,0
HAM,How re u? I hope u re okan?,,,,,27,1,0,how re u i hope u re okan,1,0
HAM,I am nt coming,,,,,14,0,0,i am nt coming,1,0
HAM,Where re u?,,,,,11,0,0,where re u,1,0
HAM,I wil be leaving by 8:10am. ,,,,,28,0,0,i wil be leaving by 810am ,1,0
HAM,Hav u sent d result?,,,,,20,0,0,hav u sent d result,1,0
HAM,som missing results n many failures! let's meet early to look at it.,,,,,68,0,0.175,som missing results n many failures lets meet early to look at it,1,0
HAM,Send d updated version of csc 251 cat to vincent.rebecca@gmail.com. urgent!,,,,,75,1,0,send d updated version of csc 251 cat to vincentrebeccagmailcom urgent,1,0
HAM,U can collect fr him n write down his no.,,,,,41,0,-0.155555556,u can collect fr him n write down his no,1,0
HAM,pick one fruit salad.,,,,,21,0,0,pick one fruit salad,1,0
HAM,Pls be informed dt PT defense comes up on Wed.,,,,,46,0,0,pls be informed dt pt defense comes up on wed,1,0
HAM,Alright ma,,,,,10,0,0,alright ma,1,0
HAM,I wil nt be in sch today but tmrw.,,,,,34,0,0,i wil nt be in sch today but tmrw,1,0
HAM,Bring yr calculaor along,,,,,24,0,0,bring yr calculaor along,1,0
HAM,I am waiting 4 d paper.,,,,,23,0,0,i am waiting 4 d paper,1,0
HAM,Waec result: Eng-c4maths-b2f/maths-b3econs-c4agric-b3chemistry-b3phy-c5bio-c6.....Jamb result:eng-50phy-48bio-57chem-45aggregate=200.....4r,,,,,139,1,0,waec result engc4mathsb2fmathsb3econsc4agricb3chemistryb3phyc5bioc6jamb resulteng50phy48bio57chem45aggregate2004r,1,0
HAM,Pls do nt collect assignment fr any studt. Dy hv submittd to me.Vinc,,,,,68,0,0,pls do nt collect assignment fr any studt dy hv submittd to mevinc,1,0
HAM,At college board. I wil join u in class. Dr Vincent,,,,,51,2,0,at college board i wil join u in class dr vincent,1,0
HAM,I am nt sure we can come tday. Many correctns i hav to do.Dr Vincent,,,,,68,1,0.5,i am nt sure we can come tday many correctns i hav to dodr vincent,1,0
HAM,u ve nt put d scripts in my car.,,,,,32,0,0,u ve nt put d scripts in my car,1,0
HAM,Hello,,,,,5,0,0,hello,1,0
HAM,Evening ma,,,,,10,0,0,evening ma,1,0
HAM,Pls let do Dr folorunso's assignmt ds mornx. Downld it once u get to d office.,,,,,78,0,0,pls let do dr folorunsos assignmt ds mornx downld it once u get to d office,1,0
HAM,Pls be informd dt we re contributing 2K each to help Adejimi 4 her recent health challenges.Ds is to be paid tmrw.Thanks,,,,,120,0,0,pls be informd dt we re contributing 2k each to help adejimi 4 her recent health challengesds is to be paid tmrwthanks,1,0
HAM,Happy Sunday to u ma,,,,,20,0,0.8,happy sunday to u ma,1,0
HAM,nt fine,,,,,7,0,0.416666667,nt fine,1,0
HAM,Acct. No: 00XXXXXX59    acctname: adejimi alaba olusesi ,,,,,56,2,0,acct no 00xxxxxx59    acctname adejimi alaba olusesi ,1,0
HAM,Sendforth programme schedule for today holds by 12 noon at COLNAS conference room. Thanks.,,,,,90,0,0.2,sendforth programme schedule for today holds by 12 noon at colnas conference room thanks,1,0
HAM,The planned send-forth programme of our colleques comes up on the 23-06-2014 (Monday) . Pls,,,,,91,0,0,the planned sendforth programme of our colleques comes up on the 23062014 monday  pls,1,0
HAM,For the planned send-forth programme of our colleques,,,,,53,0,0,for the planned sendforth programme of our colleques,1,0
HAM,Ma/sir,,,,,6,0,0,masir,1,0
HAM,Ma/sir,,,,,6,0,0,masir,1,0
HAM,Gd day.Sorry for late info.pls,,,,,30,0,-0.3,gd daysorry for late infopls,1,0
SPAM,Ensure that you keep a hand over your drink to avoid someone slipping something into it when you are unaware. For more safety tips,,,,,130,0,0.133333333,ensure that you keep a hand over your drink to avoid someone slipping something into it when you are unaware for more safety tips,1,0
SPAM,Baby Safety: Car manufacturers recommend that a child must be in a car seat until they are 4 yrs old & weigh at least 40 poundsReply SEC for safety tips at N50/wkly to 5040,,,,,172,2,-0.1,baby safety car manufacturers recommend that a child must be in a car seat until they are 4 yrs old  weigh at least 40 poundsreply sec for safety tips at n50wkly to 5040,1,0
SPAM,scrbiztips,,,,,10,1,0,scrbiztips,1,0
SPAM,Baby Safety: Car manufacturers recommend that a child must be in a car seat until they are 4 yrs old & weigh at least 40 poundsReply SEC for safety tips at N50/wkly to 5040,,,,,172,2,-0.1,baby safety car manufacturers recommend that a child must be in a car seat until they are 4 yrs old  weigh at least 40 poundsreply sec for safety tips at n50wkly to 5040,1,0
HAM,Dear esteemed NCS member,,,,,24,1,0,dear esteemed ncs member,1,0
HAM,Afternoon ma,,,,,12,1,0,afternoon ma,1,0
HAM,Wishing u best in ur presentation. Thot i'll be there but feeling somehow,,,,,73,0,1,wishing u best in ur presentation thot ill be there but feeling somehow,1,0
HAM,Folake,,,,,6,0,0,folake,1,0
HAM,I no its not easy 2 4giv an ofence like mine,,,,,44,0,-0.216666667,i no its not easy 2 4giv an ofence like mine,1,0
HAM,yday.if dts d reason u blok me on watsap,,,,,40,1,0,ydayif dts d reason u blok me on watsap,1,0
HAM,Am truly d worst guy u av met,,,,,29,0,-1,am truly d worst guy u av met,1,0
HAM,Letin u no dt nobody reigns in my hrt yet but u,,,,,47,0,0,letin u no dt nobody reigns in my hrt yet but u,1,0
HAM,Letin u no dt nobody reigns in my hrt yet but u,,,,,47,0,0,letin u no dt nobody reigns in my hrt yet but u,1,0
HAM,Be the first to know the current trends on fashion,,,,,50,0,0.125,be the first to know the current trends on fashion,1,0
HAM,Travel packages exclusive to the SME MarketHub! Deals (Flight + Hotel) to Dubai from N199,,,,,89,1,0,travel packages exclusive to the sme markethub deals flight  hotel to dubai from n199,1,0
HAM,Toba's mobile 70XXXXXX18,,,,,24,1,0,tobas mobile 70xxxxxx18,1,0
HAM,Kindly visit: http://www.iasted.org/conferences/format-813.html.Protestin student prevents vehicular movement into d campus. Good luck!,,,,,135,0,0.7375,kindly visit httpwwwiastedorgconferencesformat813htmlprotestin student prevents vehicular movement into d campus good luck,1,0
HAM,Kindly text me ur email.,,,,,24,0,0.6,kindly text me ur email,1,0
HAM,Afternoon ma,,,,,12,1,0,afternoon ma,1,0
HAM,Hello ma,,,,,8,0,0,hello ma,1,0
HAM,Good morning,,,,,12,0,0.7,good morning,1,0
HAM,Tel: 09XXXXXXX98,,,,,16,0,0,tel 09xxxxxxx98,1,0
HAM,Tak a cab goin to iyana mortuary,,,,,32,0,0,tak a cab goin to iyana mortuary,1,0
HAM,Tak a cab goin to iyana mortuary,,,,,32,0,0,tak a cab goin to iyana mortuary,1,0
HAM,Good afternoon sir,,,,,18,0,0.7,good afternoon sir,1,0
SPAM,07XXXXXXX90 has been shortlisted to receive today's Great Quotes & a surprise FREE gift! Congrats! To get it,,,,,108,1,0.7125,07xxxxxxx90 has been shortlisted to receive todays great quotes  a surprise free gift congrats to get it,1,0
SPAM,070XXXXXXX90 has been honoured with the chance to receive today's Great Quotes & a surprise FREE gift! Congrats! To get it,,,,,122,1,0.7125,070xxxxxxx90 has been honoured with the chance to receive todays great quotes  a surprise free gift congrats to get it,1,0
HAM,Wishing u all of God,,,,,20,0,0,wishing u all of god,1,0
HAM,Hello,,,,,5,0,0,hello,1,0
SPAM,Now you can Buy Airtime & Send Money with AccessMoney. Just dial *903# to register,,,,,82,2,0,now you can buy airtime  send money with accessmoney just dial 903 to register,1,0
SPAM,Now you can Buy Airtime & Send Money with AccessMoney. Just dial *903# to register,,,,,82,2,0,now you can buy airtime  send money with accessmoney just dial 903 to register,1,0
SPAM,Your 1 DAY Action from Brazil pack has expired. To keep getting the latest news and Live match updates from Brazil dial *244*8# @ N10 daily.,,,,,140,2,0.184090909,your 1 day action from brazil pack has expired to keep getting the latest news and live match updates from brazil dial 2448  n10 daily,1,0
SPAM,Congratulations! You have one-day free offer for all the live actions straight from Brazil. To unsubscribe send STOPNOW to 244.,,,,,127,2,0.245454545,congratulations you have oneday free offer for all the live actions straight from brazil to unsubscribe send stopnow to 244,1,0
SPAM,Your 1 DAY Action from Brazil pack has expired. To keep getting the latest news and Live match updates from Brazil dial *244*8# @ N10 daily.,,,,,140,2,0.184090909,your 1 day action from brazil pack has expired to keep getting the latest news and live match updates from brazil dial 2448  n10 daily,1,0
SPAM,LIVE MATCH: World Cup Belgium vs United States at Itaipava Arena Fonte Nova. Kick-off at 01-07-2014 21:00.,,,,,106,2,0.136363636,live match world cup belgium vs united states at itaipava arena fonte nova kickoff at 01072014 2100,1,0
SPAM,LINE UP TODAY: Argentina:P. Zabaleta,,,,,36,1,0,line up today argentinap zabaleta,1,0
SPAM,LIVE MATCH: World Cup Argentina vs Switzerland at Arena Corinthians. Kick-off at 01-07-2014 17:00.,,,,,98,4,0.136363636,live match world cup argentina vs switzerland at arena corinthians kickoff at 01072014 1700,1,0
SPAM,Congratulations! You have one-day free offer for all the live actions straight from Brazil. To unsubscribe send STOPNOW to 244.,,,,,127,2,0.245454545,congratulations you have oneday free offer for all the live actions straight from brazil to unsubscribe send stopnow to 244,1,0
SPAM,Yello! Subscribe and listen to Daily Meditation guide on MTN Subscription Devotional Service ??N100 per month.Dial 450120(TOLLFREE) now,,,,,135,1,0,yello subscribe and listen to daily meditation guide on mtn subscription devotional service n100 per monthdial 450120tollfree now,1,0
SPAM,Yello ! Subscribe and???  listen to Daily Meditation guide on MTN Subscription Devotional Service @ N100 per month.Dial 450120(TOLLFREE) now,,,,,140,1,0,yello  subscribe and  listen to daily meditation guide on mtn subscription devotional service  n100 per monthdial 450120tollfree now,1,0
SPAM,Yello ! Subscribe and???? listen to Daily Meditation guide on MTN Subscription Devotional Service @ N100 per month.Dial 450120(TOLLFREE) now,,,,,140,2,0,yello  subscribe and listen to daily meditation guide on mtn subscription devotional service  n100 per monthdial 450120tollfree now,1,0
SPAM,Yello ! Subscribe and???  listen to Daily Meditation guide on MTN Subscription Devotional Service @ N100 per month.Dial 450120(TOLLFREE) now,,,,,140,1,0,yello  subscribe and  listen to daily meditation guide on mtn subscription devotional service  n100 per monthdial 450120tollfree now,1,0
SPAM,Yello ! Subscribe and???? listen to Daily Meditation guide on MTN Subscription Devotional Service @ N100 per month.Dial 450120(TOLLFREE) now,,,,,140,2,0,yello  subscribe and listen to daily meditation guide on mtn subscription devotional service  n100 per monthdial 450120tollfree now,1,0
SPAM,Yello ! Subscribe and???? listen to Daily Meditation guide on MTN Subscription Devotional Service @ N100 per month.Dial 450120(TOLLFREE) now,,,,,140,2,0,yello  subscribe and listen to daily meditation guide on mtn subscription devotional service  n100 per monthdial 450120tollfree now,1,0
SPAM,Yello! Subscribe and listen to Daily sermons from the Vineyard on MTN Subscription Devotional Service ?? N100 per month. Dial 450121(TOLLFREE),,,,,142,2,0,yello subscribe and listen to daily sermons from the vineyard on mtn subscription devotional service  n100 per month dial 450121tollfree,1,0
SPAM,Yello.. Subscribe and listen to Daily sermons from Bishop Benson Oritsejolomisan on MTN Subscription Devotional Service ?? N100 per month. Dial 450118(TOLLFREE),,,,,160,3,0,yello subscribe and listen to daily sermons from bishop benson oritsejolomisan on mtn subscription devotional service  n100 per month dial 450118tollfree,1,0
SPAM,Yello! Subscribe and listen to Daily sermons from Bishop Benson Oritsejolomisan on MTN Subscription Devotional Service ?? N100 per month. Dial 450118(TOLLFREE),,,,,159,2,0,yello subscribe and listen to daily sermons from bishop benson oritsejolomisan on mtn subscription devotional service  n100 per month dial 450118tollfree,1,0
SPAM,Yello! Subscribe and listen to Daily sermons from Bishop Benson Oritsejolomisan on MTN Subscription Devotional Service ?? N100 per momth. Dial 450118(TOLLFREE),,,,,159,2,0,yello subscribe and listen to daily sermons from bishop benson oritsejolomisan on mtn subscription devotional service  n100 per momth dial 450118tollfree,1,0
SPAM,Yello! Subscribe and???? listen to Daily sermons from Bishop David Oyedepo on MTN Subscription Devotional Service @ N100 per month.Dial 450117(TOLLFREE) now,,,,,156,2,0,yello subscribe and listen to daily sermons from bishop david oyedepo on mtn subscription devotional service  n100 per monthdial 450117tollfree now,1,0
SPAM,Yello! Subscribe and listen to GREAT collection of Catholic Prayers during this Month of Devotion on MTN Subscription Devotional service .Dial 450103(FREE)now,,,,,158,1,0.4,yello subscribe and listen to great collection of catholic prayers during this month of devotion on mtn subscription devotional service dial 450103freenow,1,0
